9.851990342140197754e-01 1.000000000000000000e+00
9.854480624198913574e-01 1.000000000000000000e+00
9.856980443000793457e-01 1.000000000000000000e+00
9.859469532966613770e-01 1.000000000000000000e+00
9.861969947814941406e-01 1.000000000000000000e+00
9.864460229873657227e-01 1.000000000000000000e+00
9.866960048675537109e-01 1.000000000000000000e+00
9.869450330734252930e-01 1.000000000000000000e+00
9.871950149536132812e-01 1.000000000000000000e+00
9.874440431594848633e-01 1.000000000000000000e+00
9.876940250396728516e-01 1.000000000000000000e+00
9.879429936408996582e-01 1.000000000000000000e+00
9.881929755210876465e-01 1.000000000000000000e+00
9.884420037269592285e-01 1.000000000000000000e+00
9.886919856071472168e-01 1.000000000000000000e+00
9.889410138130187988e-01 1.000000000000000000e+00
9.891909956932067871e-01 1.000000000000000000e+00
9.894400238990783691e-01 1.000000000000000000e+00
9.896900653839111328e-01 1.000000000000000000e+00
9.899389743804931641e-01 1.000000000000000000e+00
9.901889562606811523e-01 1.000000000000000000e+00
9.904379844665527344e-01 1.000000000000000000e+00
9.906879663467407227e-01 1.000000000000000000e+00
9.909369945526123047e-01 1.000000000000000000e+00
9.911870360374450684e-01 1.000000000000000000e+00
9.914360642433166504e-01 1.000000000000000000e+00
9.916860461235046387e-01 1.000000000000000000e+00
9.919349551200866699e-01 1.000000000000000000e+00
9.921849370002746582e-01 1.000000000000000000e+00
9.924339652061462402e-01 1.000000000000000000e+00
9.926840066909790039e-01 1.000000000000000000e+00
9.929330348968505859e-01 1.000000000000000000e+00
9.931830167770385742e-01 1.000000000000000000e+00
9.934329986572265625e-01 1.000000000000000000e+00
9.936820268630981445e-01 1.000000000000000000e+00
9.939320087432861328e-01 1.000000000000000000e+00
9.941809773445129395e-01 1.000000000000000000e+00
9.944309592247009277e-01 1.000000000000000000e+00
9.946799874305725098e-01 1.000000000000000000e+00
9.949299693107604980e-01 1.000000000000000000e+00
9.951789975166320801e-01 1.000000000000000000e+00
9.954289793968200684e-01 1.000000000000000000e+00
9.956780076026916504e-01 1.000000000000000000e+00
9.959280490875244141e-01 1.000000000000000000e+00
9.961769580841064453e-01 1.000000000000000000e+00
9.964269399642944336e-01 1.000000000000000000e+00
9.966759681701660156e-01 1.000000000000000000e+00
9.969259500503540039e-01 1.000000000000000000e+00
9.971749782562255859e-01 1.000000000000000000e+00
9.974250197410583496e-01 1.000000000000000000e+00
9.976740479469299316e-01 1.000000000000000000e+00
9.979240298271179199e-01 1.000000000000000000e+00
9.981730580329895020e-01 1.000000000000000000e+00
9.984230399131774902e-01 1.000000000000000000e+00
9.986719489097595215e-01 1.000000000000000000e+00
9.989219903945922852e-01 1.000000000000000000e+00
9.991710186004638672e-01 1.000000000000000000e+00
9.994210004806518555e-01 1.000000000000000000e+00
9.996700286865234375e-01 1.000000000000000000e+00
9.999200105667114258e-01 1.000000000000000000e+00
1.000169038772583008e+00 8.156420938028901002e-01
1.000419020652770996e+00 6.458692753847176116e-01
1.000669002532958984e+00 9.322406212619269716e-01
1.000917911529541016e+00 1.000000000000000000e+00
1.001168012619018555e+00 1.000000000000000000e+00
1.001417040824890137e+00 1.000000000000000000e+00
1.001667022705078125e+00 1.000000000000000000e+00
1.001916050910949707e+00 1.000000000000000000e+00
1.002166032791137695e+00 1.000000000000000000e+00
1.002415060997009277e+00 1.000000000000000000e+00
1.002665042877197266e+00 1.000000000000000000e+00
1.002913951873779297e+00 1.000000000000000000e+00
1.003163933753967285e+00 1.000000000000000000e+00
1.003412961959838867e+00 1.000000000000000000e+00
1.003662943840026855e+00 1.000000000000000000e+00
1.003911972045898438e+00 1.000000000000000000e+00
1.004161953926086426e+00 1.000000000000000000e+00
1.004410982131958008e+00 1.000000000000000000e+00
1.004661083221435547e+00 1.000000000000000000e+00
1.004909992218017578e+00 1.000000000000000000e+00
1.005159974098205566e+00 1.000000000000000000e+00
1.005409002304077148e+00 1.000000000000000000e+00
1.005658984184265137e+00 1.000000000000000000e+00
1.005908012390136719e+00 1.000000000000000000e+00
1.006157994270324707e+00 9.906788492783870081e-01
1.006407022476196289e+00 7.536207793088766094e-01
1.006657004356384277e+00 5.578098081804219177e-01
1.006905913352966309e+00 7.516033731400059148e-01
1.007156014442443848e+00 9.791232294985545703e-01
1.007404923439025879e+00 7.429744810555938273e-01
1.007655024528503418e+00 8.198797749292443537e-01
1.007904052734375000e+00 7.834836792697513763e-01
1.008154034614562988e+00 7.960261545181933629e-01
1.008403062820434570e+00 7.670899193447808795e-01
1.008653044700622559e+00 1.730201176671228025e-01
1.008903026580810547e+00 5.811991147208628175e-04
1.009151935577392578e+00 1.671052620296048791e-09
1.009401917457580566e+00 7.970054408283475630e-14
1.009650945663452148e+00 2.409012638729037171e-13
1.009900927543640137e+00 2.018793222800206241e-06
1.010149955749511719e+00 2.411495678786525210e-01
1.010400056838989258e+00 1.000000000000000000e+00
1.010648965835571289e+00 1.000000000000000000e+00
1.010899066925048828e+00 1.000000000000000000e+00
1.011148095130920410e+00 1.000000000000000000e+00
1.011398077011108398e+00 1.000000000000000000e+00
1.011646986007690430e+00 1.000000000000000000e+00
1.011896967887878418e+00 1.000000000000000000e+00
1.012145996093750000e+00 9.556067490963078281e-01
1.012395977973937988e+00 1.816589502799176581e-01
1.012645006179809570e+00 6.698545820186288524e-02
1.012894988059997559e+00 2.685895261397284184e-01
1.013144016265869141e+00 9.218511504030331150e-01
1.013393998146057129e+00 1.000000000000000000e+00
1.013643026351928711e+00 1.000000000000000000e+00
1.013893008232116699e+00 1.000000000000000000e+00
1.014142036437988281e+00 9.712349335911960591e-01
1.014392018318176270e+00 1.147817002739745379e-01
1.014641046524047852e+00 9.610431102901494105e-02
1.014891028404235840e+00 3.982147676756139232e-01
1.015140056610107422e+00 1.000000000000000000e+00
1.015390038490295410e+00 1.000000000000000000e+00
1.015638947486877441e+00 1.000000000000000000e+00
1.015888929367065430e+00 1.000000000000000000e+00
1.016137957572937012e+00 1.000000000000000000e+00
1.016387939453125000e+00 1.000000000000000000e+00
1.016636967658996582e+00 1.000000000000000000e+00
1.016887068748474121e+00 1.000000000000000000e+00
1.017135977745056152e+00 1.000000000000000000e+00
1.017386078834533691e+00 1.000000000000000000e+00
1.017636060714721680e+00 1.000000000000000000e+00
1.017884969711303711e+00 1.000000000000000000e+00
1.018134951591491699e+00 1.000000000000000000e+00
1.018383979797363281e+00 1.000000000000000000e+00
1.018633961677551270e+00 1.000000000000000000e+00
1.018882989883422852e+00 1.000000000000000000e+00
1.019132971763610840e+00 1.000000000000000000e+00
1.019381999969482422e+00 1.000000000000000000e+00
1.019631981849670410e+00 1.000000000000000000e+00
1.019881010055541992e+00 1.000000000000000000e+00
1.020130991935729980e+00 1.000000000000000000e+00
1.020380020141601562e+00 1.000000000000000000e+00
1.020630002021789551e+00 1.000000000000000000e+00
1.020879030227661133e+00 1.000000000000000000e+00
1.021129012107849121e+00 1.000000000000000000e+00
1.021378040313720703e+00 1.000000000000000000e+00
1.021628022193908691e+00 1.000000000000000000e+00
1.021876931190490723e+00 1.000000000000000000e+00
1.022126913070678711e+00 1.000000000000000000e+00
1.022375941276550293e+00 1.000000000000000000e+00
1.022625923156738281e+00 1.000000000000000000e+00
1.022874951362609863e+00 1.000000000000000000e+00
1.023125052452087402e+00 1.000000000000000000e+00
1.023374080657958984e+00 1.000000000000000000e+00
1.023624062538146973e+00 1.000000000000000000e+00
1.023873090744018555e+00 1.000000000000000000e+00
1.024123072624206543e+00 1.000000000000000000e+00
1.024371981620788574e+00 1.000000000000000000e+00
1.024621963500976562e+00 1.000000000000000000e+00
1.024870991706848145e+00 1.000000000000000000e+00
1.025120973587036133e+00 1.000000000000000000e+00
1.025370955467224121e+00 1.000000000000000000e+00
1.025619983673095703e+00 1.000000000000000000e+00
1.025869965553283691e+00 1.000000000000000000e+00
1.026118993759155273e+00 1.000000000000000000e+00
1.026369094848632812e+00 1.000000000000000000e+00
1.026618003845214844e+00 1.000000000000000000e+00
1.026867985725402832e+00 9.959767498827021281e-01
1.027117013931274414e+00 9.730955758481245610e-01
1.027366995811462402e+00 9.949448634544434400e-01
1.027616024017333984e+00 1.000000000000000000e+00
1.027866005897521973e+00 1.000000000000000000e+00
1.028115034103393555e+00 1.000000000000000000e+00
1.028365015983581543e+00 1.000000000000000000e+00
1.028613924980163574e+00 1.000000000000000000e+00
1.028863906860351562e+00 1.000000000000000000e+00
1.029112935066223145e+00 1.000000000000000000e+00
1.029363036155700684e+00 1.000000000000000000e+00
1.029612064361572266e+00 1.000000000000000000e+00
1.029862046241760254e+00 1.000000000000000000e+00
1.030111074447631836e+00 1.000000000000000000e+00
1.030361056327819824e+00 1.000000000000000000e+00
1.030609965324401855e+00 1.000000000000000000e+00
1.030859947204589844e+00 1.000000000000000000e+00
1.031108975410461426e+00 1.000000000000000000e+00
1.031358957290649414e+00 1.000000000000000000e+00
1.031607985496520996e+00 1.000000000000000000e+00
1.031857967376708984e+00 1.000000000000000000e+00
1.032107949256896973e+00 1.000000000000000000e+00
1.032356977462768555e+00 1.000000000000000000e+00
1.032606005668640137e+00 1.000000000000000000e+00
1.032855987548828125e+00 1.000000000000000000e+00
1.033105015754699707e+00 1.000000000000000000e+00
1.033354997634887695e+00 9.990816785518313869e-01
1.033604025840759277e+00 5.755954192120865676e-01
